date,session_key,driver_number,meeting_key,gap_to_leader,interval
2025-12-07T13:03:50.322000+00:00,9839,5,1276,1.981,0.297
2025-12-07T13:03:50.526000+00:00,9839,6,1276,2.161,0.18
2025-12-07T13:03:50.621000+00:00,9839,31,1276,2.276,0.115
2025-12-07T13:03:50.866000+00:00,9839,22,1276,2.516,0.24
2025-12-07T13:03:51.097000+00:00,9839,30,1276,2.672,0.156
2025-12-07T13:03:51.357000+00:00,9839,55,1276,3.006,0.334
2025-12-07T13:03:51.374000+00:00,9839,87,1276,3.029,0.023
2025-12-07T13:03:51.438000+00:00,9839,4,1276,0.42,0.42
2025-12-07T13:03:51.640000+00:00,9839,44,1276,3.235,0.206
2025-12-07T13:03:51.666000+00:00,9839,23,1276,3.303,0.068
2025-12-07T13:03:51.835000+00:00,9839,81,1276,0.782,0.362
2025-12-07T13:03:51.939000+00:00,9839,18,1276,3.553,0.25
2025-12-07T13:03:52.039000+00:00,9839,12,1276,3.719,0.166
2025-12-07T13:03:52.110000+00:00,9839,16,1276,1.099,0.317
2025-12-07T13:03:52.341000+00:00,9839,27,1276,3.974,0.255
2025-12-07T13:03:52.351000+00:00,9839,14,1276,1.343,0.244
2025-12-07T13:03:52.595000+00:00,9839,10,1276,4.229,0.255
2025-12-07T13:03:52.677000+00:00,9839,43,1276,4.331,0.102
2025-12-07T13:03:52.711000+00:00,9839,63,1276,1.722,0.379
2025-12-07T13:03:53.218000+00:00,9839,5,1276,2.107,0.385
2025-12-07T13:03:53.229000+00:00,9839,6,1276,2.118,0.011
2025-12-07T13:03:53.365000+00:00,9839,31,1276,2.296,0.178
2025-12-07T13:03:53.695000+00:00,9839,22,1276,2.617,0.321
2025-12-07T13:03:53.936000+00:00,9839,30,1276,2.901,0.284
2025-12-07T13:03:54.357000+00:00,9839,87,1276,3.148,0.247
2025-12-07T13:03:54.389000+00:00,9839,55,1276,3.214,0.066
2025-12-07T13:03:54.686000+00:00,9839,44,1276,3.415,0.201
2025-12-07T13:03:54.842000+00:00,9839,23,1276,3.543,0.128
2025-12-07T13:03:55.058000+00:00,9839,18,1276,3.783,0.24
2025-12-07T13:03:55.155000+00:00,9839,12,1276,3.849,0.066
2025-12-07T13:03:55.431000+00:00,9839,27,1276,4.194,0.345
2025-12-07T13:03:55.622000+00:00,9839,10,1276,4.369,0.175
2025-12-07T13:03:55.714000+00:00,9839,43,1276,4.617,0.248
2025-12-07T13:03:55.729000+00:00,9839,4,1276,0.503,0.503
2025-12-07T13:03:56.071000+00:00,9839,81,1276,0.89,0.387
2025-12-07T13:03:56.596000+00:00,9839,16,1276,1.237,0.347
2025-12-07T13:03:56.774000+00:00,9839,14,1276,1.514,0.277
2025-12-07T13:03:57.597000+00:00,9839,63,1276,2.216,0.702
2025-12-07T13:03:57.807000+00:00,9839,6,1276,2.404,0.188
2025-12-07T13:03:57.888000+00:00,9839,5,1276,2.466,0.062
2025-12-07T13:03:58.258000+00:00,9839,31,1276,2.745,0.279
2025-12-07T13:03:58.589000+00:00,9839,22,1276,3.035,0.29
2025-12-07T13:03:58.715000+00:00,9839,30,1276,3.214,0.179
2025-12-07T13:03:58.988000+00:00,9839,87,1276,3.478,0.264
2025-12-07T13:03:59.184000+00:00,9839,55,1276,3.673,0.195
2025-12-07T13:03:59.573000+00:00,9839,23,1276,3.975,0.302
2025-12-07T13:03:59.624000+00:00,9839,44,1276,4.111,0.136
2025-12-07T13:03:59.896000+00:00,9839,12,1276,4.378,0.267
2025-12-07T13:04:00.010000+00:00,9839,4,1276,0.585,0.585
2025-12-07T13:04:00.159000+00:00,9839,18,1276,4.402,0.024
2025-12-07T13:04:00.271000+00:00,9839,10,1276,4.759,0.357
2025-12-07T13:04:00.296000+00:00,9839,81,1276,0.884,0.299
2025-12-07T13:04:00.435000+00:00,9839,27,1276,4.759,0.357
2025-12-07T13:04:00.614000+00:00,9839,43,1276,5.152,0.393
2025-12-07T13:04:00.770000+00:00,9839,16,1276,1.34,0.456
2025-12-07T13:04:00.907000+00:00,9839,14,1276,1.482,0.142
2025-12-07T13:04:01.687000+00:00,9839,63,1276,2.266,0.784
2025-12-07T13:04:01.965000+00:00,9839,5,1276,2.536,0.27
2025-12-07T13:04:02.008000+00:00,9839,6,1276,2.548,0.012
2025-12-07T13:04:02.230000+00:00,9839,31,1276,2.802,0.254
2025-12-07T13:04:02.512000+00:00,9839,22,1276,3.082,0.28
2025-12-07T13:04:02.707000+00:00,9839,30,1276,3.272,0.19
2025-12-07T13:04:03.008000+00:00,9839,87,1276,3.569,0.297
2025-12-07T13:04:03.208000+00:00,9839,55,1276,3.776,0.207
2025-12-07T13:04:03.496000+00:00,9839,23,1276,4.055,0.279
2025-12-07T13:04:03.675000+00:00,9839,44,1276,4.235,0.18
2025-12-07T13:04:03.909000+00:00,9839,12,1276,4.467,0.232
2025-12-07T13:04:04.030000+00:00,9839,18,1276,4.578,0.111
2025-12-07T13:04:04.283000+00:00,9839,10,1276,4.859,0.281
2025-12-07T13:04:04.339000+00:00,9839,27,1276,4.891,0.032
2025-12-07T13:04:04.666000+00:00,9839,43,1276,5.228,0.337
2025-12-07T13:04:05.110000+00:00,9839,4,1276,0.568,0.568
2025-12-07T13:04:05.358000+00:00,9839,81,1276,0.8,0.232
2025-12-07T13:04:05.839000+00:00,9839,16,1276,1.293,0.493
2025-12-07T13:04:05.889000+00:00,9839,14,1276,1.334,0.041
2025-12-07T13:04:06.775000+00:00,9839,63,1276,2.219,0.885
2025-12-07T13:04:07.006000+00:00,9839,5,1276,2.462,0.243
2025-12-07T13:04:07.107000+00:00,9839,6,1276,2.56,0.098
2025-12-07T13:04:07.189000+00:00,9839,31,1276,2.635,0.075
2025-12-07T13:04:07.498000+00:00,9839,22,1276,2.913,0.278
2025-12-07T13:04:07.706000+00:00,9839,30,1276,3.114,0.201
2025-12-07T13:04:07.996000+00:00,9839,87,1276,3.439,0.325
2025-12-07T13:04:08.228000+00:00,9839,55,1276,3.665,0.226
2025-12-07T13:04:08.538000+00:00,9839,4,1276,0.561,0.561
2025-12-07T13:04:08.538000+00:00,9839,23,1276,3.928,0.263
2025-12-07T13:04:08.652000+00:00,9839,81,1276,0.72,0.159
2025-12-07T13:04:08.652000+00:00,9839,44,1276,4.097,0.169
2025-12-07T13:04:08.908000+00:00,9839,12,1276,4.34,0.243
2025-12-07T13:04:08.988000+00:00,9839,18,1276,4.421,0.081
2025-12-07T13:04:09.175000+00:00,9839,16,1276,1.236,0.516
2025-12-07T13:04:09.230000+00:00,9839,14,1276,1.312,0.076
2025-12-07T13:04:09.420000+00:00,9839,10,1276,4.862,0.441
2025-12-07T13:04:09.431000+00:00,9839,27,1276,4.87,0.008
2025-12-07T13:04:09.630000+00:00,9839,43,1276,5.083,0.213
2025-12-07T13:04:10.088000+00:00,9839,63,1276,2.15,0.838
2025-12-07T13:04:10.289000+00:00,9839,5,1276,2.33,0.18
2025-12-07T13:04:10.338000+00:00,9839,6,1276,2.414,0.084
2025-12-07T13:04:10.440000+00:00,9839,31,1276,2.518,0.104
2025-12-07T13:04:10.688000+00:00,9839,22,1276,2.743,0.225
2025-12-07T13:04:10.871000+00:00,9839,30,1276,2.939,0.196
2025-12-07T13:04:11.217000+00:00,9839,87,1276,3.278,0.339
2025-12-07T13:04:11.459000+00:00,9839,55,1276,3.521,0.243
2025-12-07T13:04:11.725000+00:00,9839,23,1276,3.796,0.275
2025-12-07T13:04:11.879000+00:00,9839,44,1276,3.95,0.154
2025-12-07T13:04:12.121000+00:00,9839,12,1276,4.202,0.252
2025-12-07T13:04:12.197000+00:00,9839,18,1276,4.299,0.097
2025-12-07T13:04:12.746000+00:00,9839,10,1276,4.832,
2025-12-07T13:04:12.788000+00:00,9839,27,1276,4.818,0.519
2025-12-07T13:04:12.997000+00:00,9839,43,1276,5.021,0.189
2025-12-07T13:04:17.175000+00:00,9839,4,1276,0.554,0.554
2025-12-07T13:04:17.498000+00:00,9839,81,1276,0.851,0.297
2025-12-07T13:04:18.158000+00:00,9839,16,1276,1.493,0.642
2025-12-07T13:04:18.245000+00:00,9839,14,1276,1.622,0.129
2025-12-07T13:04:18.892000+00:00,9839,63,1276,2.268,0.646
2025-12-07T13:04:19.083000+00:00,9839,4,1276,0.596,0.596
2025-12-07T13:04:19.307000+00:00,9839,5,1276,2.659,0.391
2025-12-07T13:04:19.328000+00:00,9839,81,1276,0.857,0.261
2025-12-07T13:04:19.597000+00:00,9839,6,1276,2.921,0.262
2025-12-07T13:04:20.032000+00:00,9839,16,1276,1.54,0.683
2025-12-07T13:04:20.141000+00:00,9839,22,1276,3.459,0.538
2025-12-07T13:04:20.157000+00:00,9839,31,1276,3.473,0.014
2025-12-07T13:04:20.188000+00:00,9839,14,1276,1.706,0.166
2025-12-07T13:04:20.470000+00:00,9839,30,1276,3.707,0.234
2025-12-07T13:04:20.609000+00:00,9839,87,1276,3.872,0.165
2025-12-07T13:04:20.838000+00:00,9839,63,1276,2.356,0.65
2025-12-07T13:04:20.959000+00:00,9839,55,1276,4.267,0.395
2025-12-07T13:04:21.308000+00:00,9839,12,1276,4.527,0.26
2025-12-07T13:04:21.327000+00:00,9839,5,1276,2.773,0.417
2025-12-07T13:04:21.561000+00:00,9839,44,1276,4.694,0.167
2025-12-07T13:04:21.588000+00:00,9839,6,1276,3.004,0.231
2025-12-07T13:04:21.597000+00:00,9839,23,1276,4.776,0.082
2025-12-07T13:04:21.776000+00:00,9839,18,1276,5.137,0.361
2025-12-07T13:04:22.024000+00:00,9839,22,1276,3.545,0.541
2025-12-07T13:04:22.149000+00:00,9839,10,1276,5.502,0.365
2025-12-07T13:04:22.271000+00:00,9839,30,1276,3.739,0.194
2025-12-07T13:04:22.323000+00:00,9839,31,1276,3.538,0.534
2025-12-07T13:04:22.398000+00:00,9839,27,1276,5.744,0.242
2025-12-07T13:04:22.467000+00:00,9839,87,1276,3.966,0.227
2025-12-07T13:04:22.630000+00:00,9839,43,1276,5.989,0.245
2025-12-07T13:04:22.802000+00:00,9839,55,1276,4.289,0.323
2025-12-07T13:04:23.298000+00:00,9839,44,1276,4.762,0.473
2025-12-07T13:04:23.375000+00:00,9839,23,1276,4.869,0.107
2025-12-07T13:04:23.510000+00:00,9839,12,1276,4.977,0.108
2025-12-07T13:04:23.674000+00:00,9839,18,1276,5.196,0.219
2025-12-07T13:04:24.098000+00:00,9839,10,1276,5.606,0.41
2025-12-07T13:04:24.289000+00:00,9839,27,1276,5.806,0.2
2025-12-07T13:04:24.485000+00:00,9839,43,1276,5.988,0.182
2025-12-07T13:04:24.800000+00:00,9839,81,1276,0.735,0.139
2025-12-07T13:04:25.613000+00:00,9839,16,1276,1.534,0.799
2025-12-07T13:04:25.674000+00:00,9839,14,1276,1.617,0.083
2025-12-07T13:04:26.413000+00:00,9839,63,1276,,0.739
2025-12-07T13:04:26.807000+00:00,9839,5,1276,2.753,0.397
2025-12-07T13:04:27.038000+00:00,9839,6,1276,2.98,0.227
2025-12-07T13:04:27.444000+00:00,9839,4,1276,0.615,0.615
2025-12-07T13:04:27.467000+00:00,9839,81,1276,0.623,0.008
2025-12-07T13:04:27.598000+00:00,9839,31,1276,3.541,0.561
2025-12-07T13:04:27.619000+00:00,9839,22,1276,3.56,0.019
2025-12-07T13:04:27.698000+00:00,9839,30,1276,3.618,0.058
2025-12-07T13:04:27.938000+00:00,9839,87,1276,3.879,0.261
2025-12-07T13:04:28.258000+00:00,9839,55,1276,4.195,0.316
2025-12-07T13:04:28.309000+00:00,9839,16,1276,1.493,0.87
2025-12-07T13:04:28.338000+00:00,9839,14,1276,1.512,0.019
2025-12-07T13:04:28.785000+00:00,9839,44,1276,4.712,0.517
2025-12-07T13:04:28.829000+00:00,9839,23,1276,4.76,0.048
2025-12-07T13:04:29.107000+00:00,9839,63,1276,2.27,0.758
2025-12-07T13:04:29.215000+00:00,9839,12,1276,5.133,0.373
2025-12-07T13:04:29.235000+00:00,9839,18,1276,5.151,0.018
2025-12-07T13:04:29.475000+00:00,9839,5,1276,2.654,0.384
2025-12-07T13:04:29.628000+00:00,9839,10,1276,5.559,0.408
2025-12-07T13:04:29.731000+00:00,9839,6,1276,2.91,0.256
2025-12-07T13:04:29.775000+00:00,9839,27,1276,5.663,0.104
2025-12-07T13:04:29.910000+00:00,9839,43,1276,5.859,0.196
2025-12-07T13:04:30.297000+00:00,9839,31,1276,3.464,0.554
2025-12-07T13:04:30.396000+00:00,9839,22,1276,3.545,0.081
2025-12-07T13:04:30.452000+00:00,9839,30,1276,3.588,0.043
2025-12-07T13:04:30.608000+00:00,9839,87,1276,3.781,0.193
2025-12-07T13:04:30.776000+00:00,9839,81,1276,0.515,0.515
2025-12-07T13:04:30.907000+00:00,9839,55,1276,4.071,0.29
2025-12-07T13:04:30.939000+00:00,9839,4,1276,0.667,0.152
2025-12-07T13:04:31.422000+00:00,9839,44,1276,4.597,0.526
2025-12-07T13:04:31.477000+00:00,9839,23,1276,4.631,0.034
2025-12-07T13:04:31.807000+00:00,9839,16,1276,1.529,0.862
2025-12-07T13:04:31.818000+00:00,9839,12,1276,5.011,0.38
2025-12-07T13:04:31.918000+00:00,9839,18,1276,5.082,0.071
2025-12-07T13:04:32.270000+00:00,9839,14,1276,1.895,0.366
2025-12-07T13:04:32.315000+00:00,9839,10,1276,5.473,0.391
2025-12-07T13:04:32.338000+00:00,9839,27,1276,5.482,0.009
2025-12-07T13:04:32.670000+00:00,9839,43,1276,5.734,0.252
2025-12-07T13:04:32.683000+00:00,9839,63,1276,2.367,0.472
2025-12-07T13:04:33.165000+00:00,9839,5,1276,2.826,0.459
2025-12-07T13:04:33.549000+00:00,9839,6,1276,3.251,0.425
2025-12-07T13:04:33.889000+00:00,9839,31,1276,3.591,0.34
2025-12-07T13:04:34.244000+00:00,9839,22,1276,3.76,0.169
2025-12-07T13:04:34.258000+00:00,9839,81,1276,0.532,0.532
2025-12-07T13:04:34.307000+00:00,9839,30,1276,3.853,0.093
2025-12-07T13:04:34.396000+00:00,9839,4,1276,0.728,0.196
2025-12-07T13:04:34.453000+00:00,9839,87,1276,4.069,0.216
2025-12-07T13:04:34.870000+00:00,9839,55,1276,4.581,0.512
2025-12-07T13:04:35.023000+00:00,9839,44,1276,4.75,0.169
2025-12-07T13:04:35.355000+00:00,9839,16,1276,1.699,0.971
2025-12-07T13:04:35.377000+00:00,9839,23,1276,5.134,0.384
2025-12-07T13:04:35.675000+00:00,9839,14,1276,2.003,0.304
2025-12-07T13:04:35.707000+00:00,9839,12,1276,5.462,0.328
2025-12-07T13:04:35.878000+00:00,9839,18,1276,5.609,0.147
2025-12-07T13:04:36.140000+00:00,9839,63,1276,2.468,0.465
2025-12-07T13:04:36.226000+00:00,9839,27,1276,5.977,0.368
2025-12-07T13:04:36.311000+00:00,9839,10,1276,6.047,0.07
2025-12-07T13:04:36.525000+00:00,9839,5,1276,2.866,0.398
2025-12-07T13:04:36.638000+00:00,9839,43,1276,6.365,0.318
2025-12-07T13:04:36.975000+00:00,9839,6,1276,3.332,0.466
2025-12-07T13:04:37.462000+00:00,9839,31,1276,3.793,0.461
2025-12-07T13:04:37.674000+00:00,9839,22,1276,3.974,0.181
2025-12-07T13:04:37.790000+00:00,9839,81,1276,0.534,0.534
2025-12-07T13:04:37.801000+00:00,9839,30,1276,4.101,0.127
2025-12-07T13:04:37.869000+00:00,9839,87,1276,4.172,0.071
2025-12-07T13:04:38.055000+00:00,9839,4,1276,0.818,0.284
2025-12-07T13:04:38.460000+00:00,9839,55,1276,4.806,0.634
2025-12-07T13:04:38.688000+00:00,9839,44,1276,5.019,0.213
2025-12-07T13:04:38.941000+00:00,9839,16,1276,1.721,0.903
2025-12-07T13:04:39.050000+00:00,9839,23,1276,5.382,0.363
2025-12-07T13:04:39.284000+00:00,9839,14,1276,2.034,0.313
2025-12-07T13:04:39.491000+00:00,9839,18,1276,5.83,0.448
2025-12-07T13:04:39.658000+00:00,9839,12,1276,6.004,0.174
2025-12-07T13:04:39.754000+00:00,9839,63,1276,2.504,0.47
2025-12-07T13:04:39.890000+00:00,9839,10,1276,6.205,0.201
2025-12-07T13:04:39.984000+00:00,9839,27,1276,6.292,0.087
2025-12-07T13:04:40.128000+00:00,9839,81,1276,0.679,0.679
2025-12-07T13:04:40.158000+00:00,9839,5,1276,2.913,0.409
2025-12-07T13:04:40.290000+00:00,9839,43,1276,6.617,0.325
2025-12-07T13:04:40.571000+00:00,9839,4,1276,1.082,0.403
2025-12-07T13:04:40.612000+00:00,9839,6,1276,3.381,0.468
2025-12-07T13:04:41.038000+00:00,9839,31,1276,3.797,0.416
2025-12-07T13:04:41.175000+00:00,9839,22,1276,3.914,0.117
2025-12-07T13:04:41.284000+00:00,9839,16,1276,1.804,0.722
2025-12-07T13:04:41.367000+00:00,9839,30,1276,4.086,0.172
2025-12-07T13:04:41.486000+00:00,9839,87,1276,4.235,0.149
2025-12-07T13:04:41.624000+00:00,9839,14,1276,2.152,0.348
2025-12-07T13:04:42.058000+00:00,9839,63,1276,2.597,0.445
2025-12-07T13:04:42.107000+00:00,9839,55,1276,4.855,0.62
2025-12-07T13:04:42.291000+00:00,9839,44,1276,5.039,0.184
2025-12-07T13:04:42.432000+00:00,9839,5,1276,2.978,0.381
2025-12-07T13:04:42.750000+00:00,9839,23,1276,5.49,0.451
2025-12-07T13:04:42.926000+00:00,9839,6,1276,3.448,0.47
2025-12-07T13:04:43.298000+00:00,9839,18,1276,5.985,0.495
2025-12-07T13:04:43.328000+00:00,9839,31,1276,3.85,0.402
2025-12-07T13:04:43.362000+00:00,9839,12,1276,6.084,0.099
2025-12-07T13:04:43.609000+00:00,9839,10,1276,6.315,0.231
2025-12-07T13:04:43.624000+00:00,9839,27,1276,6.349,0.034
2025-12-07T13:04:43.624000+00:00,9839,22,1276,4.121,0.271
2025-12-07T13:04:43.921000+00:00,9839,30,1276,4.457,0.336
2025-12-07T13:04:44.099000+00:00,9839,43,1276,6.844,0.495
2025-12-07T13:04:44.108000+00:00,9839,87,1276,4.609,0.152
2025-12-07T13:04:44.491000+00:00,9839,55,1276,5.017,0.408
2025-12-07T13:04:44.745000+00:00,9839,44,1276,5.249,0.232
2025-12-07T13:04:45.214000+00:00,9839,23,1276,5.753,0.504
2025-12-07T13:04:45.526000+00:00,9839,18,1276,6.04,0.287
2025-12-07T13:04:45.746000+00:00,9839,12,1276,6.23,0.19
2025-12-07T13:04:45.954000+00:00,9839,27,1276,6.462,0.232
2025-12-07T13:04:45.984000+00:00,9839,10,1276,6.519,0.057
2025-12-07T13:04:46.558000+00:00,9839,43,1276,7.097,0.578
2025-12-07T13:04:47.308000+00:00,9839,81,1276,0.951,0.951
2025-12-07T13:04:47.987000+00:00,9839,4,1276,1.622,0.671
2025-12-07T13:04:48.609000+00:00,9839,16,1276,2.269,0.647
2025-12-07T13:04:49.024000+00:00,9839,14,1276,2.667,0.398
2025-12-07T13:04:49.501000+00:00,9839,63,1276,3.144,0.477
2025-12-07T13:04:49.897000+00:00,9839,5,1276,3.539,0.395
2025-12-07T13:04:50.140000+00:00,9839,81,1276,1.024,1.024
2025-12-07T13:04:50.513000+00:00,9839,6,1276,4.147,0.608
2025-12-07T13:04:50.825000+00:00,9839,31,1276,4.445,0.298
2025-12-07T13:04:50.971000+00:00,9839,4,1276,1.85,0.826
2025-12-07T13:04:51.140000+00:00,9839,22,1276,4.781,0.336
2025-12-07T13:04:51.560000+00:00,9839,16,1276,2.445,0.595
2025-12-07T13:04:51.646000+00:00,9839,30,1276,5.266,0.485
2025-12-07T13:04:51.978000+00:00,9839,87,1276,5.617,0.351
2025-12-07T13:04:51.989000+00:00,9839,14,1276,2.84,0.395
2025-12-07T13:04:52.473000+00:00,9839,63,1276,3.353,0.513
2025-12-07T13:04:52.483000+00:00,9839,55,1276,6.113,0.496
2025-12-07T13:04:52.775000+00:00,9839,44,1276,6.411,0.298
2025-12-07T13:04:52.808000+00:00,9839,5,1276,3.717,0.364
2025-12-07T13:04:53.154000+00:00,9839,23,1276,6.768,0.357
2025-12-07T13:04:53.408000+00:00,9839,6,1276,4.248,0.531
2025-12-07T13:04:53.607000+00:00,9839,18,1276,7.23,0.462
2025-12-07T13:04:53.640000+00:00,9839,81,1276,1.045,1.045
2025-12-07T13:04:53.866000+00:00,9839,31,1276,4.737,0.489
2025-12-07T13:04:54.007000+00:00,9839,12,1276,7.649,0.419
2025-12-07T13:04:54.331000+00:00,9839,27,1276,7.896,0.247
2025-12-07T13:04:54.340000+00:00,9839,10,1276,7.916,0.02
2025-12-07T13:04:54.358000+00:00,9839,22,1276,5.133,0.396
2025-12-07T13:04:54.603000+00:00,9839,4,1276,1.995,0.95
2025-12-07T13:04:54.672000+00:00,9839,30,1276,5.515,0.382
2025-12-07T13:04:54.694000+00:00,9839,43,1276,8.319,0.403
2025-12-07T13:04:55.046000+00:00,9839,87,1276,5.923,0.408
2025-12-07T13:04:55.139000+00:00,9839,16,1276,2.542,0.547
2025-12-07T13:04:55.525000+00:00,9839,14,1276,2.941,0.399
2025-12-07T13:04:55.586000+00:00,9839,55,1276,6.422,0.499
2025-12-07T13:04:55.828000+00:00,9839,44,1276,6.703,0.281
2025-12-07T13:04:56.010000+00:00,9839,63,1276,3.433,0.492
2025-12-07T13:04:56.284000+00:00,9839,23,1276,7.149,0.446
2025-12-07T13:04:56.345000+00:00,9839,5,1276,3.78,0.347
2025-12-07T13:04:56.671000+00:00,9839,18,1276,7.528,0.379
2025-12-07T13:04:56.938000+00:00,9839,6,1276,4.363,0.583
2025-12-07T13:04:56.938000+00:00,9839,81,1276,1.195,1.195
2025-12-07T13:04:57.166000+00:00,9839,12,1276,8.033,0.505
2025-12-07T13:04:57.474000+00:00,9839,31,1276,4.85,0.487
2025-12-07T13:04:57.553000+00:00,9839,27,1276,8.412,0.379
2025-12-07T13:04:57.626000+00:00,9839,10,1276,8.458,0.046
2025-12-07T13:04:57.890000+00:00,9839,22,1276,5.307,0.457
2025-12-07T13:04:57.998000+00:00,9839,43,1276,8.865,0.407
2025-12-07T13:04:58.003000+00:00,9839,4,1276,2.236,1.041
2025-12-07T13:04:58.248000+00:00,9839,30,1276,5.681,0.374
2025-12-07T13:04:58.572000+00:00,9839,16,1276,2.825,0.589
2025-12-07T13:04:58.590000+00:00,9839,87,1276,6.009,0.328
2025-12-07T13:04:58.924000+00:00,9839,14,1276,3.174,0.349
2025-12-07T13:04:59.296000+00:00,9839,55,1276,6.701,0.692
2025-12-07T13:04:59.444000+00:00,9839,1,1276,0.0,0.0
2025-12-07T13:04:59.487000+00:00,9839,63,1276,3.762,0.588
2025-12-07T13:04:59.564000+00:00,9839,44,1276,6.954,0.253
2025-12-07T13:04:59.734000+00:00,9839,81,1276,1.235,1.235
2025-12-07T13:04:59.858000+00:00,9839,5,1276,4.118,0.356
2025-12-07T13:04:59.967000+00:00,9839,23,1276,7.391,0.437
2025-12-07T13:05:00.483000+00:00,9839,18,1276,7.89,0.499
2025-12-07T13:05:00.592000+00:00,9839,6,1276,4.846,0.728
2025-12-07T13:05:00.686000+00:00,9839,81,1276,1.229,1.229
2025-12-07T13:05:00.795000+00:00,9839,4,1276,2.284,1.049
2025-12-07T13:05:00.811000+00:00,9839,12,1276,8.221,0.331
2025-12-07T13:05:00.967000+00:00,9839,31,1276,5.223,0.377
2025-12-07T13:05:01.170000+00:00,9839,27,1276,8.59,0.369
2025-12-07T13:05:01.424000+00:00,9839,10,1276,8.835,0.245
2025-12-07T13:05:01.460000+00:00,9839,16,1276,2.943,0.659
2025-12-07T13:05:01.509000+00:00,9839,22,1276,5.754,0.531
2025-12-07T13:05:01.740000+00:00,9839,4,1276,2.275,1.046
2025-12-07T13:05:01.771000+00:00,9839,43,1276,9.179,0.344
2025-12-07T13:05:01.829000+00:00,9839,14,1276,3.304,0.361
2025-12-07T13:05:02.013000+00:00,9839,30,1276,6.274,0.52
2025-12-07T13:05:02.288000+00:00,9839,63,1276,3.785,0.481
2025-12-07T13:05:02.356000+00:00,9839,87,1276,6.612,0.338
2025-12-07T13:05:02.435000+00:00,9839,16,1276,2.947,0.672
2025-12-07T13:05:02.778000+00:00,9839,14,1276,3.303,0.356
2025-12-07T13:05:02.787000+00:00,9839,5,1276,4.26,0.475
2025-12-07T13:05:02.938000+00:00,9839,55,1276,7.23,0.618
2025-12-07T13:05:03.016000+00:00,9839,81,1276,1.218,1.218
2025-12-07T13:05:03.239000+00:00,9839,63,1276,3.776,0.473
2025-12-07T13:05:03.239000+00:00,9839,44,1276,7.498,0.268
2025-12-07T13:05:03.471000+00:00,9839,6,1276,4.976,0.716
2025-12-07T13:05:03.658000+00:00,9839,23,1276,7.933,0.435
2025-12-07T13:05:03.731000+00:00,9839,5,1276,4.264,0.488
2025-12-07T13:05:03.888000+00:00,9839,31,1276,5.385,0.409
2025-12-07T13:05:04.059000+00:00,9839,4,1276,2.267,1.049
2025-12-07T13:05:04.233000+00:00,9839,18,1276,8.489,0.556
2025-12-07T13:05:04.420000+00:00,9839,22,1276,5.882,0.497
2025-12-07T13:05:04.451000+00:00,9839,6,1276,4.984,0.72
2025-12-07T13:05:04.488000+00:00,9839,12,1276,8.757,0.268
2025-12-07T13:05:04.783000+00:00,9839,16,1276,2.946,0.679
2025-12-07T13:05:04.827000+00:00,9839,27,1276,9.046,0.289
2025-12-07T13:05:04.862000+00:00,9839,31,1276,5.393,
2025-12-07T13:05:04.869000+00:00,9839,30,1276,6.349,0.467
2025-12-07T13:05:05.123000+00:00,9839,14,1276,3.297,0.351
2025-12-07T13:05:05.138000+00:00,9839,10,1276,9.399,0.353
2025-12-07T13:05:05.224000+00:00,9839,87,1276,6.719,0.37
2025-12-07T13:05:05.437000+00:00,9839,22,1276,5.89,
2025-12-07T13:05:05.573000+00:00,9839,43,1276,9.776,0.377
2025-12-07T13:05:05.613000+00:00,9839,63,1276,3.76,0.463
2025-12-07T13:05:05.798000+00:00,9839,30,1276,6.352,0.462
2025-12-07T13:05:05.845000+00:00,9839,81,1276,1.225,1.225
2025-12-07T13:05:05.860000+00:00,9839,55,1276,7.345,0.626
2025-12-07T13:05:06.089000+00:00,9839,5,1276,4.267,0.507
2025-12-07T13:05:06.191000+00:00,9839,87,1276,6.714,0.362
2025-12-07T13:05:06.196000+00:00,9839,44,1276,7.663,0.318
2025-12-07T13:05:06.600000+00:00,9839,23,1276,8.083,0.42
2025-12-07T13:05:06.798000+00:00,9839,55,1276,7.333,0.619
2025-12-07T13:05:06.798000+00:00,9839,6,1276,5.0,0.733
2025-12-07T13:05:06.929000+00:00,9839,4,1276,2.322,1.097
2025-12-07T13:05:07.139000+00:00,9839,44,1276,7.658,0.325
2025-12-07T13:05:07.139000+00:00,9839,18,1276,8.631,0.548
2025-12-07T13:05:07.184000+00:00,9839,31,1276,5.386,0.386
2025-12-07T13:05:07.559000+00:00,9839,23,1276,8.08,0.422
2025-12-07T13:05:07.559000+00:00,9839,12,1276,9.033,0.402
2025-12-07T13:05:07.596000+00:00,9839,16,1276,2.98,0.658
2025-12-07T13:05:07.723000+00:00,9839,22,1276,5.896,0.51
2025-12-07T13:05:07.799000+00:00,9839,27,1276,9.294,0.261
2025-12-07T13:05:07.998000+00:00,9839,14,1276,3.357,0.377
2025-12-07T13:05:08.071000+00:00,9839,18,1276,8.633,0.553
2025-12-07T13:05:08.100000+00:00,9839,10,1276,9.582,0.288
2025-12-07T13:05:08.176000+00:00,9839,30,1276,6.359,0.463
2025-12-07T13:05:08.416000+00:00,9839,63,1276,3.826,0.469
2025-12-07T13:05:08.526000+00:00,9839,12,1276,9.049,0.416
2025-12-07T13:05:08.526000+00:00,9839,43,1276,9.982,0.4
2025-12-07T13:05:08.526000+00:00,9839,87,1276,6.698,0.339
